ID2,ID1,B,C,D,E,F,treatment,stealfriend,phonefriend,interruptfriend,insultfriend,onlinefriend,stealapp,stealnoth,stealremark,stealtalk,stealavoid,stealphyspunapp,phoneapp,phoneremark,phoneavoid,phonenoth,phonetalk,interruptapp,interruptnoth,interrupttalk,interruptremark,interruptavoid,insultapp,insultremark,insultavoid,insultnoth,insulttalk,onlineapp,onlineavoid,onlinetalk,onlinenothing,onlineremark,Answer,Course,Section,Group,Sex,in_degree_1p,in_degree_2p,in_degree_1n,in_degree_2n,out_degree_1p,out_degree_2p,out_degree_1n,out_degree_2n,+2+2,+2+1,+2+0,+2-1,+2-2,+1+2,+1+1,+1+0,+1-1,+1-2,+0+2,+0+1,+0+0,+0-1,+0-2,-1+2,-1+1,-1+0,-1-1,-1-2,-2+2,-2+1,-2+0,-2-1,-2-2,+2-3,+1-3,+0-3,-1-3,-2-3,-3+2,-3+1,-3+0,-3-1,-3-2,-3-3,outlier_type,outlier,BC+I,BC+II,BC-,CC+I(in),CC+II(in),CC-(in),CC+I(out),CC+II(out),CC-(out),EC+I(in),EC+II(in),EC-(in),EC+I(out),EC+II(out),EC-(out),PC+I(in),PC+II(in),PC-(in),PC+I(out),PC+II(out),PC-(out),C+I(in),C+II(in),C-(in),C+I(out),C+II(out),C-(out),ES+I,ES+II,ES-,E+I,E+II,E-,TB+I,r+I,tb+I,TB-I,r-I,tb-I,r0I,TB+II,r+II,tb+II,TB-II,r-II,tb-II,r0II
261,16079,2744,3º ESO,CD,M,2024,1,0,1,0,1,1,0,3,2,3,5,0,2,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,334,0,8,4,0,2,8,5,0,0,2,0,2,0,0,0,4,4,0,0,2,4,504,0,2,0,0,0,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0000,0,0.004962003557878724,0.01044629035417967,0,0.197329537366548,0.1643722531194872,0.004043998705920414,0.226188535645611,0.1957533503552104,0,0.01218554638952201,0.00970652487800715,9.684097025296838e-19,0.004937960645029672,8.223611386527534e-4,9.716004663048295e-19,0.001347707433194822,9.440561081687379e-4,0.001042718984863191,0.00143060548361364,0.001929597897624612,5.762897829377713e-4,0.1184392816056541,0.3805381662654549,NA,0.1184392816056541,0.3805381662654549,1,12.94791666666666,3.875,NA,0.7193287037037036,0.6458333333333334,NA,154,57,2.701754385964912,-1414,436,-3.243119266055046,315913,8,8,1,-110,68,-1.617647058823529,316330
262,16155,2744,4º ESO,D,M,2024,1,0,1,0,1,1,1,4,3,4,3,2,3,2,3,4,0,2,3,1,2,2,0,4,3,3,1,4,3,2,3,3,1,4,0,404,0,17,4,5,1,9,4,0,3,3,0,0,0,0,1,7,1,0,0,0,10,494,4,1,0,0,0,0,0,0,0,2,1,0,1,0,37,0,0,0,0,0,0,0,0,0000,0,1.836793846435499e-4,2.808992949417667e-4,0.001539362644658856,0.1781381235254105,0.1509727549494873,0.04016250115376331,0.1848930143928835,0.1493834077887989,0.005693950177935943,0.1001171550868305,9.484143918896008e-4,0.01170702844492476,0.06250132773308115,2.183341450076015e-5,-3.250895050325418e-18,0.002279856582155889,0.001453281570756555,0.002662852439846481,0.001262040508076134,0.001153193586608623,8.779202841958619e-4,0.08994046517253212,0.3286106067227068,0.2125680272108843,0.08994046517253212,0.3286106067227068,0.2125680272108843,14.70833333333334,3.0625,5.571428571428571,0.6394927536231885,0.6125,0.9285714285714285,231,96,2.40625,-2224,779,-2.854942233632863,315531,11,11,1,-197,118,-1.669491525423729,316277
263,16457,2743,4º ESO,E,H,2024,2,1,0,1,0,0,5,2,5,5,3,4,3,0,4,4,1,4,4,1,3,1,4,1,2,3,2,0,2,1,4,2,0,4,0,405,1,18,3,7,2,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,495,7,2,37,0000,0,0,0,0,0.1885425863634804,0.1606845382571009,0.04154548577692575,0,0,0,0.09057384931672352,0.001638080364416941,0.01124191447388268,-2.670976480936158e-18,3.625070679134304e-18,-5.530554414659525e-19,0.003079177666169997,0.001117888482883697,0.002640515352180564,2.672367717797969e-4,2.787199536688574e-4,5.762897829377713e-4,NA,NA,NA,0.0831853138128378,0.3902225270538027,0.2,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,316406,0,0,NA,0,0,NA,316406
266,16143,2744,4º ESO,C,H,2024,1,0,1,0,1,1,2,2,2,3,3,2,2,3,2,2,2,1,2,2,4,1,1,1,3,2,3,4,3,4,3,1,1,4,0,403,1,14,3,1,0,33,10,0,0,3,3,4,0,0,0,9,22,0,0,0,2,480,1,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0000,0,0.003470459057342904,0.002645666864074136,0,0.1843512120390023,0.1567068163153572,0.001779359430604982,0.2072834760169846,0.1537449671402966,0,0.06326909731700352,0.001010952237061677,-1.476721823211949e-17,0.1200158772046618,3.469142376825981e-5,1.043884514384682e-18,0.001994167279895177,0.001409587791591576,0.00137629407094229,0.00347578092604464,0.00200541464420509,5.762897829377713e-4,0.0541218186966012,0.1869006541638809,NA,0.0541218186966012,0.1869006541638809,1,36.74285714285714,7.538461538461539,NA,0.8165079365079364,0.7538461538461539,NA,780,350,2.228571428571429,-7820,2557,-3.058271411810716,313499,23,23,1,-362,190,-1.905263157894737,316193
267,16110,2744,4º ESO,A,H,2024,1,0,1,0,1,1,0,0,4,2,4,1,2,4,2,3,2,2,2,3,4,3,1,0,3,2,2,1,2,1,2,5,1,4,1,401,1,23,6,0,0,23,4,0,0,2,2,0,0,0,2,16,5,0,0,2,5,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,0.007509274984704456,0.008527797181231494,0,0.1947330960854093,0.1643722531194872,0,0.199430706732567,0.1522777653139144,0,0.08931929638874928,0.002967683356756512,-3.92818128608164e-18,0.1314985774381222,2.263649696700872e-5,-2.009081731044272e-18,0.002547319889663294,0.001478272975333579,9.657542999097044e-4,0.003290482386402204,0.001587634532483427,5.762897829377713e-4,0.07366161679480228,0.1766251014146619,NA,0.07366161679480228,0.1766251014146619,NA,22.23979591836735,6.5,NA,0.6949936224489798,0.8125,0,464,276,1.681159420289855,-3569,1248,-2.859775641025641,314882,1,1,1,-183,96,-1.90625,316309
268,16163,2744,4º ESO,D,M,2024,1,0,1,0,1,1,1,4,3,4,4,1,3,3,4,4,2,2,3,2,2,2,2,2,2,2,1,2,2,3,2,2,1,4,0,404,0,12,5,1,0,10,0,0,0,0,0,0,0,0,4,3,1,0,0,1,9,505,1,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0000,0,0.002156797208904385,0,0,0.1987072409034788,0.1728100733340219,0,0.1728111233935344,0,0,0.06947353492821268,0.002622416978982653,-7.007052327707773e-19,0.04825324420346461,4.704918370019107e-18,1.172506821520566e-18,0.001581978510928124,0.001923554746440938,9.657542999097044e-4,0.001432419193040696,2.787199536688574e-4,5.762897829377713e-4,0.09328110604839468,NA,NA,0.09328110604839468,0.3208018665916773,NA,13.28723404255319,NA,NA,0.6993281075027996,NA,0,56,36,1.555555555555556,-1080,468,-2.307692307692307,315902,0,0,NA,0,0,NA,316406
269,16388,2743,4º ESO,A,M,2024,2,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,401,0,16,3,0,0,11,3,0,1,2,1,0,0,0,0,6,5,0,0,1,9,499,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,4.835913448651126e-4,5.310301331006605e-6,0,0.1813690600795479,0.1293453087047393,0,0.1831934069066719,0.1350196185783374,0.004067107269954244,0.05935032532725264,1.854259835438091e-4,-4.866331680935143e-18,0.04580779255470534,3.69741440173494e-6,1.102529655238059e-17,0.001601551972178024,0.001356124176945805,9.657542999097044e-4,0.001344285190341797,0.001220503437213769,9.832549563857135e-4,0.0865632001268106,0.5444846451969523,1,0.0865632001268106,0.5444846451969523,NA,16.41379310344827,1.5,1,0.6839080459770114,0.3750000000000001,1,145,55,2.636363636363636,-1862,678,-2.746312684365782,315673,6,6,1,-81,48,-1.6875,316352
270,16154,2744,4º ESO,D,H,2024,1,0,1,0,1,1,0,0,4,4,3,2,2,3,2,2,2,2,3,3,4,3,4,1,4,2,2,3,3,1,3,3,1,4,0,404,1,30,5,1,0,10,5,0,0,3,1,1,0,0,0,8,2,0,0,2,21,485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,0.002587266534627134,0.009945130354358128,0,0.2095089935233735,0.1853042512427192,0,0.1987912780326763,0.182080398497758,0,0.1737603198905278,0.01129711679054691,2.03265411613294e-18,0.05231036171020309,1.681985566694344e-4,-1.268691527778094e-18,0.00363018352026802,0.001334982863800031,9.657542999097044e-4,0.001029371581028845,0.001412213896925514,5.762897829377713e-4,0.06350956699207466,0.2280654327690292,NA,0.06350956699207466,0.2280654327690292,NA,25.48255813953489,5.149999999999999,NA,0.7078488372093025,0.7357142857142857,0,254,93,2.731182795698925,-2447,761,-3.21550591327201,315552,8,8,1,-189,108,-1.75,316290
271,16389,2743,4º ESO,A,M,2024,2,1,0,1,0,0,1,0,4,3,2,3,3,4,1,3,1,0,2,4,5,3,0,5,4,1,4,0,5,3,1,5,1,4,1,401,0,13,11,0,0,45,10,0,1,6,2,2,0,0,3,8,33,0,0,2,3,464,0,0,0,0,0,0,0,0,0,1,0,0,0,1,37,0,0,0,0,0,0,0,0,0000,0,0.0171061013324708,0.02409400668000362,0,0.2119088674468944,0.1768584796179832,0,0.2126551514625467,0.1565328515028288,0.06368781397468555,0.060824455934239,0.003973744794381534,3.732316948595818e-18,0.2216817575162336,2.388771788418458e-5,4.233975287783284e-6,0.001695244014286254,0.002962625539432157,9.657542999097044e-4,0.004793147032903729,0.00292759148542082,0.00209385582129374,0.04450507393863209,0.1864871685620464,1,0.04450507393863209,0.1864871685620464,NA,47.31666666666666,11.23684210526316,1,0.8019774011299434,0.8026315789473684,1,1315,686,1.916909620991254,-9902,3683,-2.688569101276133,312037,18,18,1,-373,208,-1.793269230769231,316180
272,16406,2743,4º ESO,B,M,2024,2,1,0,1,0,0,2,3,3,3,2,3,3,3,1,3,2,1,2,3,3,2,3,2,2,3,2,2,2,2,2,2,1,4,1,402,0,21,8,0,2,19,3,2,0,3,0,0,0,0,5,7,5,0,0,0,14,486,0,2,0,0,2,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0000,0,0.001760276289092289,0.004409817411851895,0.001693616085493833,0.2048687057376952,0.1776295247607319,0.003558718861209964,0.1914918041996302,0.149680645950971,0.0709788432208361,0.1100967304525251,0.003803093521188765,-7.934768504572173e-18,0.102960748042755,1.592613055352536e-5,1.706444054536586e-5,0.002350387652532779,0.002120528906485893,0.001878064902204339,0.001933948734655206,9.528803390845547e-4,0.003568725382344546,0.06060891050421398,0.1963759246344821,0.25,0.06060891050421398,0.1963759246344821,0.25,24.7212643678161,6.090909090909092,4,0.7270960108181205,0.7613636363636365,1,314,170,1.847058823529412,-3401,1307,-2.602142310635042,314929,4,4,1,-208,119,-1.747899159663866,316283
273,16157,2744,4º ESO,D,M,2024,1,0,1,0,1,1,0,2,5,2,2,3,2,2,3,3,2,1,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,404,0,15,4,2,1,23,4,0,0,1,2,1,0,0,1,8,12,0,0,2,5,489,2,1,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0000,0,6.709932861602459e-4,4.48003522662311e-4,0,0.1771996563995583,0.1564811223888349,0.03193354245465112,0.1885796273868612,0.1308264627218673,0,0.09608889977763622,7.389941671015091e-4,0.001091265525889088,0.08300545500443332,3.621810093792923e-6,-9.50670702930742e-19,0.002477723071513673,0.001001725495856808,0.001387720096189868,0.002107960016642235,6.221779868451463e-4,5.762897829377713e-4,0.0657485754313985,0.2994306316186014,NA,0.0657485754313985,0.2994306316186014,0.5,24.14156626506023,4.571428571428572,NA,0.7315626140927344,0.761904761904762,NA,324,182,1.78021978021978,-3645,1417,-2.572335920959774,314807,3,3,1,-93,57,-1.631578947368421,316346
274,16434,2743,4º ESO,D,H,2024,2,1,0,1,0,0,0,0,4,0,0,4,0,0,1,2,0,0,2,0,4,3,0,5,3,1,0,1,2,0,2,4,1,4,0,404,1,8,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,505,7,4,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,0,0,0,0.1562074139228331,0,0.03841970855675709,0,0,0,0.03380189539815188,-5.606515211212715e-20,0.005485584501733216,-1.262117401365273e-18,-4.311533154397489e-18,9.594804635121052e-19,0.001152257189810363,5.385508125006662e-4,0.005820523237146412,2.672367717797969e-4,2.787199536688574e-4,5.762897829377713e-4,NA,NA,NA,0.1471535852241253,NA,0.1334876543209876,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,316406,0,0,NA,0,0,NA,316406
275,16170,2744,4º ESO,E,H,2024,1,0,1,0,1,1,3,2,2,1,2,3,1,1,4,0,1,0,3,1,0,1,1,1,3,3,3,5,3,3,3,4,1,4,0,405,1,24,6,3,0,13,6,0,0,3,0,3,0,0,2,6,2,0,0,1,18,486,3,0,0,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0000,0,0.02993323143005509,0.04058533332235691,0,0.2119088674468944,0.1743049079871353,0.0301398686738261,0.2545652908018807,0.2279552001971931,0,0.09270720706416748,0.006646287207383329,2.707613681632775e-4,0.01162129226060043,0.009044167310924446,-2.07105416869177e-18,0.003640582702816294,0.00195752224866768,0.001837990246625591,8.264213743184225e-4,0.001443528305194615,5.762897829377713e-4,0.06110431780666149,0.2460933655365033,NA,0.06110431780666149,0.2460933655365033,0.5,28.68881856540084,5.636363636363636,NA,0.819680530440024,0.7045454545454545,NA,246,87,2.827586206896552,-2677,786,-3.405852417302799,315533,10,10,1,-249,135,-1.844444444444445,316261
276,16408,2743,4º ESO,BD,M,2024,2,1,0,1,0,0,1,2,4,3,3,4,2,3,3,2,2,1,2,2,3,3,0,4,4,2,2,1,2,2,2,3,1,4,0,424,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,515,1,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,0,0,0,0.1545829607830366,0.08971920245697851,0.00494266508501384,0,0,0,0.01713550287253555,1.022376329994819e-5,3.803574911685082e-19,1.74753468218332e-18,-5.873725200638583e-18,-8.418082653916468e-19,0.001243542370764826,7.646277173051509e-4,0.001133950045092655,2.672367717797969e-4,2.787199536688574e-4,5.762897829377713e-4,NA,NA,NA,0.2385625232719956,1,0.5,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,316406,0,0,NA,0,0,NA,316406
277,16133,2744,4º ESO,BD,M,2024,1,0,1,0,1,1,2,2,4,3,4,4,2,2,2,2,2,2,4,2,3,3,0,0,2,2,3,2,1,0,2,3,1,4,0,424,0,4,1,0,1,0,3,3,2,1,0,2,0,0,0,0,0,0,0,0,4,512,0,1,0,0,2,0,0,0,0,2,0,0,0,0,37,1,0,0,0,0,0,0,0,0000,0,0.001293477412138556,0.001768157960211343,3.838891320574385e-4,0.1490704603393544,0.1011953362110969,0.001779359430604982,0.184282403381018,0.1654340284183211,0.06918731802005823,0.00891735488602234,9.75333357932724e-5,1.880190527817052e-18,0.001638180567283432,5.054071606860258e-5,1.437297609098593e-5,8.808009183129646e-4,7.977825163205687e-4,0.001056985360139168,3.82659962055883e-4,0.001728301755264797,0.005427205384619199,0.2278293133213021,0.375,0.1875717401285583,0.2278293133213021,0.375,0.1875717401285583,4.475,3,5.666666666666667,0.7458333333333332,1,0.9444444444444445,4,3,1.333333333333333,-822,320,-2.56875,316083,1,1,1,-260,175,-1.485714285714286,316230
280,16090,2744,3º ESO,D,H,2024,1,0,1,0,1,1,2,1,2,3,3,3,3,1,4,4,2,2,1,3,0,2,0,1,3,1,3,2,1,1,3,1,1,3,0,304,1,16,5,7,3,21,0,10,0,0,0,0,0,0,2,4,14,0,0,3,12,475,5,2,0,0,4,2,1,0,0,0,0,0,0,1,34,3,0,0,0,0,0,0,0,0000,0,0.002229270895465459,0,0.03039326492045013,0.2116664087884883,0.1647258998832855,0.0417027786989636,0.2176314810599541,0,0.05869904651697327,0.03188859342845641,0.02065540327210707,1.950146301004854e-4,0.03902312534034574,-1.490654030135213e-18,1.954895514188987e-5,0.001610840530380176,8.205543780170915e-4,0.006181821278187403,0.001565994408582726,2.787199536688574e-4,0.004139023999781444,0.04679598162372601,NA,0.07629284162629389,0.04679598162372601,0.5,0.07629284162629389,28.47857142857143,NA,15.65789473684211,0.8899553571428571,NA,0.9786184210526316,99,78,1.269230769230769,-3571,1896,-1.883438818565401,314432,4,4,1,-337,205,-1.64390243902439,316197
283,16109,2744,4º ESO,A,H,2024,1,0,1,0,1,1,1,2,4,3,3,3,2,2,2,3,3,2,3,3,3,1,1,3,3,2,3,2,2,3,2,3,1,4,1,401,1,25,13,0,0,50,10,0,0,9,1,0,0,0,3,22,24,0,0,1,2,462,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0000,0,0.009319940815722093,0.01377233339284823,0,0.2122735987161662,0.1791919614821017,0,0.2161142980006671,0.166743670821886,0,0.123249680233189,0.004547775589729555,-4.124389034163996e-19,0.2472641863929234,8.56902392976066e-5,-1.220864597347862e-18,0.002947490125833612,0.00411949020671369,9.657542999097044e-4,0.00545796698494345,0.001963270193353723,5.762897829377713e-4,0.04679338362623576,0.1494685458582954,NA,0.04679338362623576,0.1494685458582954,NA,48.57396449704143,11.06521739130435,NA,0.7834510402748618,0.7903726708074534,0,1706,876,1.947488584474886,-10319,3899,-2.64657604513978,311631,29,29,1,-345,183,-1.885245901639344,316194
284,16420,2743,4º ESO,C,H,2024,2,1,0,1,0,0,0,3,4,4,1,4,2,1,0,4,3,2,2,3,3,1,2,3,1,3,2,1,1,3,3,3,1,4,0,403,1,31,7,0,0,20,19,0,0,6,9,4,0,0,1,8,10,0,0,0,14,472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0000,0,0.008723680441854101,0.01976006422301888,0,0.204415957216728,0.1767625693795787,0,0.2222250567254968,0.1774179624176267,0,0.1728649008439974,0.003032135492792119,-2.682455787359314e-18,0.1256607050566228,1.291456534831003e-4,6.257006886039818e-19,0.003797066103896332,0.002589657947934418,9.657542999097044e-4,0.002675759763270817,0.003029027173532566,5.762897829377713e-4,0.0510109816227285,0.115259511946411,NA,0.0510109816227285,0.115259511946411,NA,38.42691256830602,16.67307692307692,NA,0.7534688738883533,0.8336538461538462,0,1182,395,2.992405063291139,-8781,2291,-3.832824094281973,313720,46,46,1,-962,530,-1.815094339622642,315830
285,16455,2743,4º ESO,E,H,2024,2,1,0,1,0,0,1,2,2,4,3,3,3,3,2,2,3,1,2,3,3,3,3,0,3,3,0,0,3,2,3,3,1,4,0,405,1,8,4,6,2,12,1,0,0,1,0,0,0,0,3,5,3,0,0,0,3,501,6,2,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0000,0,8.278846465446882e-4,0.001505519604165157,0,0.192905569636224,0.1616816358809241,0.03017324615851472,0.1824148798423414,0.1574690527677979,0,0.03444184413547165,0.003276548630267131,2.896750643574059e-4,0.01359143069771061,1.192166346940385e-4,-1.577721402709184e-18,0.002275584688801599,0.001799673122564996,0.002602171295594609,7.946854257044495e-4,0.001193640446579146,5.762897829377713e-4,0.1251054569219277,0.4082592592592593,NA,0.1251054569219277,0.4082592592592593,0.1816858430615044,10.74814814814815,2.7,NA,0.6717592592592593,0.675,NA,104,67,1.552238805970149,-1030,437,-2.356979405034325,315902,0,0,NA,-12,6,-2,316400
286,16353,2743,3º ESO,CD,M,2024,2,1,0,1,0,0,0,1,4,2,4,0,2,3,1,0,3,0,0,3,5,4,0,4,3,0,3,0,3,3,0,5,1,3,0,334,0,15,3,4,2,9,2,0,0,2,0,0,0,0,1,4,3,0,0,0,11,497,4,2,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0000,0,5.428798546989798e-4,2.678052862774873e-4,0,0.1893515263880643,0.1554364224777983,0.03121198500637105,0.186250706754914,0.1427810500150531,0,0.006178341112009105,0.003550754199913091,2.394013538802676e-4,0.002762924284894535,2.874978196969598e-5,-1.896760857538646e-18,0.002050212487316626,0.002127573724772226,0.00166010736521276,9.99344208402067e-4,5.326153913182967e-4,5.762897829377713e-4,0.09563201077036809,0.4660355029585799,NA,0.09563201077036809,0.4660355029585799,0.25,16.11274509803921,2.2,NA,0.7672735760971053,0.7333333333333334,NA,87,38,2.289473684210526,-1003,367,-2.732970027247956,316001,2,2,1,-55,33,-1.666666666666667,316371
288,16435,2743,4º ESO,D,M,2024,2,1,0,1,0,0,1,2,4,3,2,2,2,2,1,4,0,1,3,2,3,1,0,5,3,2,1,3,3,4,3,2,1,4,0,404,0,14,5,1,2,4,3,3,0,1,2,0,0,0,4,0,0,0,0,0,12,500,1,2,0,0,2,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0000,0,0.001184510320303503,0.003121434551860833,1.903058214550783e-5,0.1956599061672541,0.170923008880935,0.003558718861209964,0.1793658365277153,0.1331419753364137,0.005338078291814947,0.08255794985344724,0.001733322236613618,8.342327898654778e-18,0.02231551441035243,2.192847091177476e-6,6.007578884421908e-18,0.001778709873949271,0.001510001645591668,0.002060527022663266,7.472090180229688e-4,6.12804818981994e-4,9.573569577794598e-4,0.08752494906525593,0.2626547700024906,0.2,0.08752494906525593,0.2626547700024906,0.2,12.83333333333334,5.875,5,0.7129629629629631,0.8392857142857143,1,71,23,3.08695652173913,-1163,401,-2.900249376558603,315982,3,3,1,-113,69,-1.63768115942029,316334
289,16160,2744,4º ESO,D,M,2024,1,0,1,0,1,1,0,0,3,3,4,3,0,3,3,3,2,2,2,2,4,4,0,3,5,2,2,0,3,2,2,4,1,4,0,404,0,15,5,2,0,30,6,2,0,4,1,0,0,0,1,10,19,0,0,0,4,481,2,0,0,0,2,0,0,0,0,0,0,0,1,0,37,0,0,0,0,0,0,0,0,0000,0,0.001772481520586703,0.00292633953366276,8.458036509114592e-6,0.1813690600795479,0.1543324706136094,0.02855466402068446,0.1998592827499006,0.1645551601423488,0.03694995057136932,0.09035867205850576,9.331409946464843e-4,2.550594078394176e-4,0.1287921128581014,5.71469373953689e-5,1.331541547382631e-10,0.002073577534343589,0.001834406940891941,0.001064843833443,0.002764533323478975,0.001952943117883579,0.001300712706647373,0.0654286838544076,0.2418055158649863,0.3882716049382716,0.0654286838544076,0.2418055158649863,0.3882716049382716,29.15181518151815,5.090909090909092,2.333333333333333,0.7287953795379536,0.7272727272727274,0.7777777777777778,718,390,1.841025641025641,-5010,1900,-2.636842105263158,314116,12,12,1,-273,159,-1.716981132075472,316235
290,16423,2743,4º ESO,D,H,2024,2,1,0,1,0,0,0,2,3,3,1,2,1,3,0,4,3,1,3,3,5,0,1,5,2,2,3,1,3,3,2,4,1,4,0,404,1,11,7,2,0,14,7,0,0,6,1,0,0,0,1,7,6,0,0,0,3,498,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,7.161356536168645e-4,8.896801127700346e-4,0,0.1831647933476622,0.1554364224777983,0,0.1896048649125798,0.151751156327238,0,0.09231148044537651,0.001577281167872903,3.773883897111785e-18,0.09502253109379548,3.278792678540611e-5,-3.00442005568936e-18,0.002045048808813416,0.002413085969036976,9.657542999097044e-4,0.001898638985480821,0.002118193685192203,5.762897829377713e-4,0.08010384004510035,0.2369089234047618,NA,0.08010384004510035,0.2369089234047618,NA,15.80859375,4.928571428571429,NA,0.65869140625,0.6160714285714286,0,519,179,2.899441340782123,-3356,1071,-3.133520074696545,315156,23,23,1,-220,117,-1.88034188034188,316266
291,16442,2743,4º ESO,E,H,2024,2,1,0,1,0,0,0,2,3,5,1,1,2,0,4,3,0,5,0,3,4,1,1,3,0,5,2,0,4,1,4,0,1,4,0,405,1,26,4,5,2,22,0,0,0,0,0,0,0,0,1,9,9,1,0,3,17,478,4,2,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0000,0,0.001004209972946074,0,0,0.1996723597206031,0.1604483532425142,0.04764369675401704,0.1900569201082161,0,0,0.1336811428860193,0.001047017593727655,4.704755156503945e-4,0.05780033265954056,-2.893293086433739e-18,-1.417860883690222e-18,0.003781989897972116,0.00192915166643701,0.003180097284568692,0.001499736027477028,2.787199536688574e-4,5.762897829377713e-4,0.05599769032356516,NA,NA,0.05599769032356516,0.398905325443787,0.2893801652892562,32.43097643097643,NA,NA,0.7909994251457666,NA,NA,192,140,1.371428571428571,-2208,983,-2.24618514750763,315283,0,0,NA,0,0,NA,316406
292,16433,2743,4º ESO,D,H,2024,2,1,0,1,0,0,1,2,3,3,3,5,0,0,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,0,5,5,1,4,0,404,1,25,17,1,0,9,5,0,0,4,1,0,0,0,2,7,0,0,0,11,17,481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0000,0,0.006097666599112192,0.009291951209716863,0,0.2251934769094812,0.1912853156901074,0,0.1875654176261252,0.1450224490375973,0,0.1780048907677318,0.007663744315996546,-5.016071004085646e-18,0.05977320441607559,1.97515244978004e-5,1.871864766064252e-18,0.004105099384472335,0.004625393935964876,9.657542999097044e-4,0.001132494996249903,0.001075306509283858,5.762897829377713e-4,0.06673348790479221,0.1417010677064909,NA,0.06673348790479221,0.1417010677064909,NA,27.26162790697674,12.8,NA,0.6990161001788908,0.7999999999999999,0,279,104,2.682692307692307,-2148,643,-3.340590979782271,315659,8,8,1,-173,93,-1.860215053763441,316305
293,16161,2744,4º ESO,D,H,2024,1,0,1,0,1,1,1,2,4,2,2,2,2,3,2,2,3,1,3,3,3,2,0,4,3,2,3,1,2,3,2,4,1,4,0,404,1,23,10,1,0,34,13,3,1,8,4,1,0,0,2,14,16,0,0,0,5,470,1,0,0,0,2,0,0,0,0,1,0,0,0,2,35,1,0,0,0,0,0,0,0,0000,0,0.00676107330930932,0.02196374453607762,0,0.2132523818802753,0.1909491376308981,0,0.2153636115159098,0.1732729557273827,0.007117437722419928,0.1541212011567423,0.00607350220045748,-2.606299946384009e-18,0.1723201629793443,8.974965837369544e-5,6.35741163934766e-18,0.003302651501434133,0.003214853176571344,9.657542999097044e-4,0.003294090995861931,0.002496735835991907,0.001428258500658076,0.05396368956626452,0.1559958900967535,0.3427854938271605,0.05396368956626452,0.1559958900967535,NA,37.67613636363635,10.61363636363636,3.5,0.7387477718360069,0.7581168831168831,0.875,1428,615,2.321951219512195,-8797,3111,-2.827708132433301,312680,42,42,1,-724,457,-1.584245076586433,315907
